point	pullTeam	recvTeam	event	pullNum	pullCode	recvNum	recvCode	scorTeam
28	sfoDF	vanNH	7	23	PU			NA
28	sfoDF	vanNH	8	6				NA
28	sfoDF	vanNH	9			5	D	NA
28	sfoDF	vanNH	10			5	PU	NA
28	sfoDF	vanNH	11	34	D			NA
29	sfoDF	vanNH	1		P			sfoDF
29	sfoDF	vanNH	2			19	PU	sfoDF
29	sfoDF	vanNH	3			5		sfoDF
29	sfoDF	vanNH	4			19		sfoDF
29	sfoDF	vanNH	5	85	D			sfoDF
29	sfoDF	vanNH	6	5	PU			sfoDF
29	sfoDF	vanNH	7			21	D	sfoDF
29	sfoDF	vanNH	8			89	PU	sfoDF
29	sfoDF	vanNH	9			5		sfoDF
29	sfoDF	vanNH	10			98	L	sfoDF
29	sfoDF	vanNH	11			21		sfoDF
29	sfoDF	vanNH	12			10		sfoDF
29	sfoDF	vanNH	13	5	D			sfoDF
29	sfoDF	vanNH	14	18	TD			sfoDF
29	sfoDF	vanNH	15			5	PU	sfoDF
29	sfoDF	vanNH	16	12	PU			sfoDF
29	sfoDF	vanNH	17	5				sfoDF
29	sfoDF	vanNH	18	12				sfoDF
29	sfoDF	vanNH	19	18				sfoDF
29	sfoDF	vanNH	20	1				sfoDF
29	sfoDF	vanNH	21		TO			sfoDF
29	sfoDF	vanNH	22	34	PU			sfoDF
29	sfoDF	vanNH	23	40				sfoDF
29	sfoDF	vanNH	24	34				sfoDF
29	sfoDF	vanNH	25	6	A			sfoDF
29	sfoDF	vanNH	26	34	G			sfoDF
30	sfoDF	vanNH	1	34	P			NA
30	sfoDF	vanNH	2			89	PU	NA
30	sfoDF	vanNH	3			5		NA
30	sfoDF	vanNH	4			89		NA
30	sfoDF	vanNH	5			21	L	NA
30	sfoDF	vanNH	6			19		NA
30	sfoDF	vanNH	7	6	F			NA
30	sfoDF	vanNH	8			21		NA
30	sfoDF	vanNH	9			19		NA
30	sfoDF	vanNH	10			5		NA
30	sfoDF	vanNH	11	34	PU			NA
30	sfoDF	vanNH	12	11				NA
30	sfoDF	vanNH	13	34				NA
30	sfoDF	vanNH	14			72	D	NA
30	sfoDF	vanNH	15			5	PU	NA
30	sfoDF	vanNH	16			22		NA
30	sfoDF	vanNH	17			5		NA
30	sfoDF	vanNH	18			72		NA
30	sfoDF	vanNH	19			5		NA
30	sfoDF	vanNH	20			22		NA
30	sfoDF	vanNH	21			5		NA
30	sfoDF	vanNH	22			21	VST	NA
30	sfoDF	vanNH	23	8	PU			NA
30	sfoDF	vanNH	24	23				NA
30	sfoDF	vanNH	25	8				NA
30	sfoDF	vanNH	26	34				NA
30	sfoDF	vanNH	27	19				NA
30	sfoDF	vanNH	28	34				NA
30	sfoDF	vanNH	29	8				NA
30	sfoDF	vanNH	30	34				NA
30	sfoDF	vanNH	31	11				NA
30	sfoDF	vanNH	32	6				NA
30	sfoDF	vanNH	33	9				NA
30	sfoDF	vanNH	34				TO	NA
30	sfoDF	vanNH	35			5	PU	NA
30	sfoDF	vanNH	36			22		NA
30	sfoDF	vanNH	37			19		NA
30	sfoDF	vanNH	38			22		NA
30	sfoDF	vanNH	39			89		NA
30	sfoDF	vanNH	40			5		NA
30	sfoDF	vanNH	41			21	TD	NA
