game	point	period	clk_before	clk_after	pull_team	n_poss	scor_team	h_or_b	bosWC	nykRM	seaRM	sfoDF	pdxST	vanNH	phlSP	wdcCT
2014-05-31_vanNH-at-seaRM	16	2	9:21:00	8:15:00	seaRM	2	seaRM	break	NA	NA	8	NA	NA	7	NA	NA
2014-05-31_vanNH-at-seaRM	17	2	8:15:00	7:01:00	seaRM	2	seaRM	break	NA	NA	9	NA	NA	7	NA	NA
2014-05-31_vanNH-at-seaRM	18	2	7:01:00	6:39:00	seaRM	1	vanNH	hold	NA	NA	9	NA	NA	8	NA	NA
2014-05-31_vanNH-at-seaRM	19	2	6:39:00	4:48:00	vanNH	3	seaRM	hold	NA	NA	10	NA	NA	8	NA	NA
2014-05-31_vanNH-at-seaRM	20	2	4:48:00	3:59:00	seaRM	1	vanNH	hold	NA	NA	10	NA	NA	9	NA	NA
2014-05-31_vanNH-at-seaRM	21	2	3:59:00	3:40:00	vanNH	1	seaRM	hold	NA	NA	11	NA	NA	9	NA	NA
2014-05-31_vanNH-at-seaRM	22	2	3:40:00	2:04:00	seaRM	3	vanNH	hold	NA	NA	11	NA	NA	10	NA	NA
2014-05-31_vanNH-at-seaRM	23	2	2:04:00	0:45:01	vanNH	2	vanNH	break	NA	NA	11	NA	NA	11	NA	NA
2014-05-31_vanNH-at-seaRM	24	2	0:45:01	0:20:01	vanNH	1	seaRM	hold	NA	NA	12	NA	NA	11	NA	NA
2014-05-31_vanNH-at-seaRM	25	2	0:20:01	0:08:04	seaRM	1	vanNH	hold	NA	NA	12	NA	NA	12	NA	NA
2014-05-31_vanNH-at-seaRM	26	2	0:08:04	0:00:00	vanNH	NA	NA	NA	NA	NA	12	NA	NA	12	NA	NA
2014-05-31_vanNH-at-seaRM	27	3	10:00:00	8:27:00	seaRM	2	seaRM	break	NA	NA	13	NA	NA	12	NA	NA
2014-05-31_vanNH-at-seaRM	28	3	8:27:00	7:53:00	seaRM	1	vanNH	hold	NA	NA	13	NA	NA	13	NA	NA
2014-05-31_vanNH-at-seaRM	29	3	7:53:00	7:29:00	vanNH	1	seaRM	hold	NA	NA	14	NA	NA	13	NA	NA
2014-05-31_vanNH-at-seaRM	30	3	7:29:00	6:54:00	seaRM	2	seaRM	break	NA	NA	15	NA	NA	13	NA	NA
2014-05-31_vanNH-at-seaRM	31	3	6:54:00	6:29:00	seaRM	1	vanNH	hold	NA	NA	15	NA	NA	14	NA	NA
2014-05-31_vanNH-at-seaRM	32	3	6:29:00	6:02:00	vanNH	1	seaRM	hold	NA	NA	16	NA	NA	14	NA	NA
2014-05-31_vanNH-at-seaRM	33	3	6:02:00	5:38:00	seaRM	1	vanNH	hold	NA	NA	16	NA	NA	15	NA	NA
2014-05-31_vanNH-at-seaRM	34	3	5:38:00	4:10:00	vanNH	4	vanNH	break	NA	NA	16	NA	NA	16	NA	NA
2014-05-31_vanNH-at-seaRM	35	3	4:10:00	2:20:00	vanNH	3	seaRM	hold	NA	NA	17	NA	NA	16	NA	NA
2014-05-31_vanNH-at-seaRM	36	3	2:20:00	1:55:00	seaRM	2	seaRM	break	NA	NA	18	NA	NA	16	NA	NA
2014-05-31_vanNH-at-seaRM	37	3	1:55:00	0:36:03	seaRM	3	vanNH	hold	NA	NA	18	NA	NA	17	NA	NA
2014-05-31_vanNH-at-seaRM	38	3	0:36:03	0:00:00	vanNH	NA	NA	NA	NA	NA	18	NA	NA	17	NA	NA
2014-05-31_vanNH-at-seaRM	39	4	10:00:00	9:34:00	vanNH	1	seaRM	hold	NA	NA	19	NA	NA	17	NA	NA
2014-05-31_vanNH-at-seaRM	40	4	9:34:00	8:00:00	seaRM	3	vanNH	hold	NA	NA	19	NA	NA	18	NA	NA
2014-05-31_vanNH-at-seaRM	41	4	8:00:00	5:54:00	vanNH	4	vanNH	break	NA	NA	19	NA	NA	19	NA	NA
2014-05-31_vanNH-at-seaRM	42	4	5:54:00	4:45:00	vanNH	3	seaRM	hold	NA	NA	20	NA	NA	19	NA	NA
2014-05-31_vanNH-at-seaRM	43	4	4:45:00	2:15:00	seaRM	3	vanNH	hold	NA	NA	20	NA	NA	20	NA	NA
2014-05-31_vanNH-at-seaRM	44	4	2:15:00	1:47:00	vanNH	1	seaRM	hold	NA	NA	21	NA	NA	20	NA	NA
2014-05-31_vanNH-at-seaRM	45	4	1:47:00	1:23:00	seaRM	1	vanNH	hold	NA	NA	21	NA	NA	21	NA	NA
2014-05-31_vanNH-at-seaRM	46	4	1:23:00	1:04:00	vanNH	1	seaRM	hold	NA	NA	22	NA	NA	21	NA	NA
2014-05-31_vanNH-at-seaRM	47	4	1:04:00	0:29:08	seaRM	1	vanNH	hold	NA	NA	22	NA	NA	22	NA	NA
2014-05-31_vanNH-at-seaRM	48	4	0:29:08	0:00:00	vanNH	NA	NA	NA	NA	NA	22	NA	NA	22	NA	NA
2014-05-31_vanNH-at-seaRM	49	5	5:00:00	4:32:00	vanNH	1	seaRM	hold	NA	NA	23	NA	NA	22	NA	NA
2014-05-31_vanNH-at-seaRM	50	5	4:32:00	2:40:00	seaRM	3	vanNH	hold	NA	NA	23	NA	NA	23	NA	NA
2014-05-31_vanNH-at-seaRM	51	5	2:40:00	2:17:00	vanNH	1	seaRM	hold	NA	NA	24	NA	NA	23	NA	NA
2014-05-31_vanNH-at-seaRM	52	5	2:17:00	0:02:08	seaRM	3	vanNH	hold	NA	NA	24	NA	NA	24	NA	NA
2014-05-31_vanNH-at-seaRM	53	5	0:02:08	0:00:00	vanNH	NA	NA	NA	NA	NA	24	NA	NA	24	NA	NA
2014-05-31_vanNH-at-seaRM	54	6	5:00:00	4:08:00	seaRM	1	vanNH	hold	NA	NA	24	NA	NA	25	NA	NA
2014-05-31_vanNH-at-seaRM	55	6	4:08:00	3:10:00	vanNH	2	vanNH	break	NA	NA	24	NA	NA	26	NA	NA
2014-05-31_vanNH-at-seaRM	56	6	3:10:00	1:24:00	vanNH	6	vanNH	break	NA	NA	24	NA	NA	27	NA	NA
2014-05-31_vanNH-at-seaRM	57	6	1:24:00	0:10:08	vanNH	4	vanNH	break	NA	NA	24	NA	NA	28	NA	NA
2014-05-31_vanNH-at-seaRM	58	6	0:10:08	0:00:00	vanNH	2	vanNH	break	NA	NA	24	NA	NA	29	NA	NA
2014-06-07_pdxST-at-sfoDF	1	1	10:00:00	8:59:00	sfoDF	3	pdxST	hold	NA	NA	NA	0	1	NA	NA	NA
2014-06-07_pdxST-at-sfoDF	2	1	8:59:00	5:35:00	pdxST	6	pdxST	break	NA	NA	NA	0	2	NA	NA	NA
2014-06-07_pdxST-at-sfoDF	3	1	5:35:00	5:11:00	pdxST	2	pdxST	break	NA	NA	NA	0	3	NA	NA	NA
2014-06-07_pdxST-at-sfoDF	4	1	5:11:00	4:29:00	pdxST	1	sfoDF	hold	NA	NA	NA	1	3	NA	NA	NA
2014-06-07_pdxST-at-sfoDF	5	1	4:29:00	3:39:00	sfoDF	1	pdxST	hold	NA	NA	NA	1	4	NA	NA	NA
2014-06-07_pdxST-at-sfoDF	6	1	3:39:00	1:22:00	pdxST	3	sfoDF	hold	NA	NA	NA	2	4	NA	NA	NA
2014-06-07_pdxST-at-sfoDF	7	1	1:22:00	0:43:00	sfoDF	1	pdxST	hold	NA	NA	NA	2	5	NA	NA	NA
2014-06-07_pdxST-at-sfoDF	8	1	0:43:00	0:30:00	pdxST	1	sfoDF	hold	NA	NA	NA	3	5	NA	NA	NA
2014-06-07_pdxST-at-sfoDF	9	1	0:30:00	0:00:00	sfoDF	NA	NA	NA	NA	NA	NA	3	5	NA	NA	NA
2014-06-07_pdxST-at-sfoDF	10	2	10:00:00	9:25:00	pdxST	1	sfoDF	hold	NA	NA	NA	4	5	NA	NA	NA
2014-06-07_pdxST-at-sfoDF	11	2	9:25:00	7:59:00	sfoDF	1	pdxST	hold	NA	NA	NA	4	6	NA	NA	NA
2014-06-07_pdxST-at-sfoDF	12	2	7:59:00	6:28:00	pdxST	3	sfoDF	hold	NA	NA	NA	5	6	NA	NA	NA
2014-06-07_pdxST-at-sfoDF	13	2	6:28:00	5:14:00	sfoDF	3	pdxST	hold	NA	NA	NA	5	7	NA	NA	NA
2014-06-07_pdxST-at-sfoDF	14	2	5:14:00	3:43:00	pdxST	3	sfoDF	hold	NA	NA	NA	6	7	NA	NA	NA
2014-06-07_pdxST-at-sfoDF	15	2	3:43:00	1:04:00	sfoDF	5	pdxST	hold	NA	NA	NA	6	8	NA	NA	NA
2014-06-07_pdxST-at-sfoDF	16	2	1:04:00	0:00:00	pdxST	NA	NA	NA	NA	NA	NA	6	8	NA	NA	NA
2014-06-07_pdxST-at-sfoDF	17	3	10:00:00	8:44:00	sfoDF	1	pdxST	hold	NA	NA	NA	6	9	NA	NA	NA
2014-06-07_pdxST-at-sfoDF	18	3	8:44:00	5:28:00	pdxST	8	pdxST	break	NA	NA	NA	6	10	NA	NA	NA
2014-06-07_pdxST-at-sfoDF	19	3	5:28:00	5:06:00	pdxST	1	sfoDF	hold	NA	NA	NA	7	10	NA	NA	NA
2014-06-07_pdxST-at-sfoDF	20	3	5:06:00	4:41:00	sfoDF	1	pdxST	hold	NA	NA	NA	7	11	NA	NA	NA
2014-06-07_pdxST-at-sfoDF	21	3	4:41:00	2:49:00	pdxST	4	pdxST	break	NA	NA	NA	7	12	NA	NA	NA
2014-06-07_pdxST-at-sfoDF	22	3	2:49:00	0:00:00	pdxST	NA	NA	NA	NA	NA	NA	7	12	NA	NA	NA
2014-06-07_pdxST-at-sfoDF	23	4	10:00:00	8:51:00	pdxST	3	sfoDF	hold	NA	NA	NA	8	12	NA	NA	NA
2014-06-07_pdxST-at-sfoDF	24	4	8:51:00	8:18:00	sfoDF	2	sfoDF	break	NA	NA	NA	9	12	NA	NA	NA
2014-06-07_pdxST-at-sfoDF	25	4	8:18:00	8:03:00	sfoDF	1	pdxST	hold	NA	NA	NA	9	13	NA	NA	NA
2014-06-07_pdxST-at-sfoDF	26	4	8:03:00	7:54:00	pdxST	1	sfoDF	hold	NA	NA	NA	10	13	NA	NA	NA
2014-06-07_pdxST-at-sfoDF	27	4	7:54:00	7:09:00	sfoDF	1	pdxST	hold	NA	NA	NA	10	14	NA	NA	NA
2014-06-07_pdxST-at-sfoDF	28	4	7:09:00	5:59:00	pdxST	1	sfoDF	hold	NA	NA	NA	11	14	NA	NA	NA
2014-06-07_pdxST-at-sfoDF	29	4	5:59:00	4:52:00	sfoDF	3	pdxST	hold	NA	NA	NA	11	15	NA	NA	NA
2014-06-07_pdxST-at-sfoDF	30	4	4:52:00	4:30:00	pdxST	1	sfoDF	hold	NA	NA	NA	12	15	NA	NA	NA
2014-06-07_pdxST-at-sfoDF	31	4	4:30:00	3:45:00	sfoDF	3	pdxST	hold	NA	NA	NA	12	16	NA	NA	NA
2014-06-07_pdxST-at-sfoDF	32	4	3:45:00	1:57:00	pdxST	4	pdxST	break	NA	NA	NA	12	17	NA	NA	NA
2014-06-07_pdxST-at-sfoDF	33	4	1:57:00	0:00:00	pdxST	NA	NA	NA	NA	NA	NA	12	17	NA	NA	NA
2014-06-07_seaRM-at-vanNH	1	1	10:00:00	8:32:00	seaRM	2	seaRM	break	NA	NA	1	NA	NA	0	NA	NA
2014-06-07_seaRM-at-vanNH	2	1	8:32:00	7:58:00	seaRM	1	vanNH	hold	NA	NA	1	NA	NA	1	NA	NA
2014-06-07_seaRM-at-vanNH	3	1	7:58:00	7:01:00	vanNH	2	vanNH	break	NA	NA	1	NA	NA	2	NA	NA
2014-06-07_seaRM-at-vanNH	4	1	7:01:00	6:44:00	vanNH	2	vanNH	break	NA	NA	1	NA	NA	3	NA	NA
2014-06-07_seaRM-at-vanNH	5	1	6:44:00	6:06:00	vanNH	2	vanNH	break	NA	NA	1	NA	NA	4	NA	NA
2014-06-07_seaRM-at-vanNH	6	1	6:06:00	5:22:00	vanNH	1	seaRM	hold	NA	NA	2	NA	NA	4	NA	NA
2014-06-07_seaRM-at-vanNH	7	1	5:22:00	4:58:00	seaRM	1	vanNH	hold	NA	NA	2	NA	NA	5	NA	NA
2014-06-07_seaRM-at-vanNH	8	1	4:58:00	3:32:00	vanNH	3	seaRM	hold	NA	NA	3	NA	NA	5	NA	NA
2014-06-07_seaRM-at-vanNH	9	1	3:32:00	2:58:00	seaRM	1	vanNH	hold	NA	NA	3	NA	NA	6	NA	NA
2014-06-07_seaRM-at-vanNH	10	1	2:58:00	0:12:04	vanNH	4	vanNH	break	NA	NA	3	NA	NA	7	NA	NA
2014-06-07_seaRM-at-vanNH	11	1	0:12:04	0:00:00	vanNH	NA	NA	NA	NA	NA	3	NA	NA	7	NA	NA
2014-06-07_seaRM-at-vanNH	12	2	10:00:00	8:04:00	vanNH	4	vanNH	break	NA	NA	3	NA	NA	8	NA	NA
2014-06-07_seaRM-at-vanNH	13	2	8:04:00	6:03:00	vanNH	4	vanNH	break	NA	NA	3	NA	NA	9	NA	NA
2014-06-07_seaRM-at-vanNH	14	2	6:03:00	5:05:00	vanNH	2	vanNH	break	NA	NA	3	NA	NA	10	NA	NA
2014-06-07_seaRM-at-vanNH	15	2	5:05:00	4:19:00	vanNH	1	seaRM	hold	NA	NA	4	NA	NA	10	NA	NA
2014-06-07_seaRM-at-vanNH	16	2	4:19:00	3:20:00	seaRM	1	vanNH	hold	NA	NA	4	NA	NA	11	NA	NA
2014-06-07_seaRM-at-vanNH	17	2	3:20:00	2:06:00	vanNH	1	seaRM	hold	NA	NA	5	NA	NA	11	NA	NA
2014-06-07_seaRM-at-vanNH	18	2	2:06:00	1:37:00	seaRM	1	vanNH	hold	NA	NA	5	NA	NA	12	NA	NA
2014-06-07_seaRM-at-vanNH	19	2	1:37:00	1:10:00	vanNH	1	seaRM	hold	NA	NA	6	NA	NA	12	NA	NA
2014-06-07_seaRM-at-vanNH	20	2	1:10:00	0:58:08	seaRM	2	seaRM	break	NA	NA	7	NA	NA	12	NA	NA
2014-06-07_seaRM-at-vanNH	21	2	0:58:08	0:30:08	seaRM	1	vanNH	hold	NA	NA	7	NA	NA	13	NA	NA
2014-06-07_seaRM-at-vanNH	22	2	0:30:08	0:00:00	vanNH	1	seaRM	hold	NA	NA	8	NA	NA	13	NA	NA
2014-06-07_seaRM-at-vanNH	23	3	10:00:00	9:26:00	seaRM	1	vanNH	hold	NA	NA	8	NA	NA	14	NA	NA
2014-06-07_seaRM-at-vanNH	24	3	9:26:00	7:13:00	vanNH	4	vanNH	break	NA	NA	8	NA	NA	15	NA	NA
2014-06-07_seaRM-at-vanNH	25	3	7:13:00	3:07:00	vanNH	4	vanNH	break	NA	NA	8	NA	NA	16	NA	NA
2014-06-07_seaRM-at-vanNH	26	3	3:07:00	2:15:00	vanNH	2	vanNH	break	NA	NA	8	NA	NA	17	NA	NA
2014-06-07_seaRM-at-vanNH	27	3	2:15:00	1:11:00	vanNH	2	vanNH	break	NA	NA	8	NA	NA	18	NA	NA
2014-06-07_seaRM-at-vanNH	28	3	1:11:00	0:46:08	vanNH	2	vanNH	break	NA	NA	8	NA	NA	19	NA	NA
2014-06-07_seaRM-at-vanNH	29	3	0:46:08	0:00:00	vanNH	1	seaRM	hold	NA	NA	9	NA	NA	19	NA	NA
2014-06-07_seaRM-at-vanNH	30	4	10:00:00	9:36:00	vanNH	2	vanNH	break	NA	NA	9	NA	NA	20	NA	NA
2014-06-07_seaRM-at-vanNH	31	4	9:36:00	9:01:00	vanNH	1	seaRM	hold	NA	NA	10	NA	NA	20	NA	NA
2014-06-07_seaRM-at-vanNH	32	4	9:01:00	7:50:00	seaRM	3	vanNH	hold	NA	NA	10	NA	NA	21	NA	NA
2014-06-07_seaRM-at-vanNH	33	4	7:50:00	6:57:00	vanNH	2	vanNH	break	NA	NA	10	NA	NA	22	NA	NA
2014-06-07_seaRM-at-vanNH	34	4	6:57:00	5:55:00	vanNH	2	vanNH	break	NA	NA	10	NA	NA	23	NA	NA
2014-06-07_seaRM-at-vanNH	35	4	5:55:00	4:55:00	vanNH	2	vanNH	break	NA	NA	10	NA	NA	24	NA	NA
2014-06-07_seaRM-at-vanNH	36	4	4:55:00	3:29:00	vanNH	4	vanNH	break	NA	NA	10	NA	NA	25	NA	NA
2014-06-07_seaRM-at-vanNH	37	4	3:29:00	1:58:00	vanNH	3	seaRM	hold	NA	NA	11	NA	NA	25	NA	NA
2014-06-07_seaRM-at-vanNH	38	4	1:58:00	1:17:00	seaRM	1	vanNH	hold	NA	NA	11	NA	NA	26	NA	NA
2014-06-07_seaRM-at-vanNH	39	4	1:17:00	0:31:00	vanNH	2	vanNH	break	NA	NA	11	NA	NA	27	NA	NA
2014-06-07_seaRM-at-vanNH	40	4	0:31:00	0:08:03	vanNH	1	seaRM	hold	NA	NA	12	NA	NA	27	NA	NA
2014-06-07_seaRM-at-vanNH	41	4	0:08:03	0:00:00	seaRM	NA	NA	NA	NA	NA	12	NA	NA	27	NA	NA
2014-06-07_wdcCT-at-bosWC	1	1	10:00:00	NA	bosWC	1	wdcCT	hold	0	NA	NA	NA	NA	NA	NA	1
2014-06-07_wdcCT-at-bosWC	2	1	NA	NA	wdcCT	2	wdcCT	break	0	NA	NA	NA	NA	NA	NA	2
2014-06-07_wdcCT-at-bosWC	3	1	NA	6:40:00	wdcCT	4	wdcCT	break	0	NA	NA	NA	NA	NA	NA	3
2014-06-07_wdcCT-at-bosWC	4	1	6:40:00	5:08:00	wdcCT	3	bosWC	hold	1	NA	NA	NA	NA	NA	NA	3
2014-06-07_wdcCT-at-bosWC	5	1	5:08:00	4:05:00	bosWC	1	wdcCT	hold	1	NA	NA	NA	NA	NA	NA	4
2014-06-07_wdcCT-at-bosWC	6	1	4:05:00	2:50:00	wdcCT	2	wdcCT	break	1	NA	NA	NA	NA	NA	NA	5
2014-06-07_wdcCT-at-bosWC	7	1	2:50:00	1:53:00	wdcCT	1	bosWC	hold	2	NA	NA	NA	NA	NA	NA	5
2014-06-07_wdcCT-at-bosWC	8	1	1:53:00	0:00:00	bosWC	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	5
2014-06-07_wdcCT-at-bosWC	9	2	10:00:00	9:30:00	wdcCT	1	bosWC	hold	3	NA	NA	NA	NA	NA	NA	5
2014-06-07_wdcCT-at-bosWC	10	2	9:30:00	8:35:00	bosWC	1	wdcCT	hold	3	NA	NA	NA	NA	NA	NA	6
2014-06-07_wdcCT-at-bosWC	11	2	8:35:00	7:34:00	wdcCT	2	wdcCT	break	3	NA	NA	NA	NA	NA	NA	7
2014-06-07_wdcCT-at-bosWC	12	2	7:34:00	6:56:00	wdcCT	2	wdcCT	break	3	NA	NA	NA	NA	NA	NA	8
2014-06-07_wdcCT-at-bosWC	13	2	6:56:00	6:08:00	wdcCT	1	bosWC	hold	4	NA	NA	NA	NA	NA	NA	8
2014-06-07_wdcCT-at-bosWC	14	2	6:08:00	2:16:00	bosWC	7	wdcCT	hold	4	NA	NA	NA	NA	NA	NA	9
2014-06-07_wdcCT-at-bosWC	15	2	2:16:00	1:42:00	wdcCT	1	bosWC	hold	5	NA	NA	NA	NA	NA	NA	9
2014-06-07_wdcCT-at-bosWC	16	2	1:42:00	1:17:00	bosWC	1	wdcCT	hold	5	NA	NA	NA	NA	NA	NA	10
2014-06-07_wdcCT-at-bosWC	17	2	1:17:00	0:56:00	wdcCT	1	bosWC	hold	6	NA	NA	NA	NA	NA	NA	10
2014-06-07_wdcCT-at-bosWC	18	2	0:56:00	0:26:00	bosWC	1	wdcCT	hold	6	NA	NA	NA	NA	NA	NA	11
2014-06-07_wdcCT-at-bosWC	19	2	0:26:00	0:05:00	wdcCT	2	wdcCT	break	6	NA	NA	NA	NA	NA	NA	12
2014-06-07_wdcCT-at-bosWC	20	2	0:05:00	0:00:00	wdcCT	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	12
2014-06-07_wdcCT-at-bosWC	21	3	10:00:00	7:42:00	bosWC	2	bosWC	break	7	NA	NA	NA	NA	NA	NA	12
2014-06-07_wdcCT-at-bosWC	22	3	7:42:00	7:01:00	bosWC	1	wdcCT	hold	7	NA	NA	NA	NA	NA	NA	13
2014-06-07_wdcCT-at-bosWC	23	3	7:01:00	6:26:00	wdcCT	1	bosWC	hold	8	NA	NA	NA	NA	NA	NA	13
2014-06-07_wdcCT-at-bosWC	24	3	6:26:00	6:09:00	bosWC	1	wdcCT	hold	8	NA	NA	NA	NA	NA	NA	14
2014-06-07_wdcCT-at-bosWC	25	3	6:09:00	5:42:00	wdcCT	1	bosWC	hold	9	NA	NA	NA	NA	NA	NA	14
2014-06-07_wdcCT-at-bosWC	26	3	5:42:00	5:30:00	bosWC	1	wdcCT	hold	9	NA	NA	NA	NA	NA	NA	15
2014-06-07_wdcCT-at-bosWC	27	3	5:30:00	3:50:00	wdcCT	2	wdcCT	break	9	NA	NA	NA	NA	NA	NA	16
2014-06-07_wdcCT-at-bosWC	28	3	3:50:00	2:46:00	wdcCT	1	bosWC	hold	10	NA	NA	NA	NA	NA	NA	16
2014-06-07_wdcCT-at-bosWC	29	3	2:46:00	1:55:00	bosWC	1	wdcCT	hold	10	NA	NA	NA	NA	NA	NA	17
2014-06-07_wdcCT-at-bosWC	30	3	1:55:00	0:59:00	wdcCT	1	bosWC	hold	11	NA	NA	NA	NA	NA	NA	17
2014-06-07_wdcCT-at-bosWC	31	3	0:59:00	0:23:00	bosWC	1	wdcCT	hold	11	NA	NA	NA	NA	NA	NA	18
2014-06-07_wdcCT-at-bosWC	32	3	0:23:00	0:00:00	wdcCT	NA	NA	NA	11	NA	NA	NA	NA	NA	NA	18
2014-06-07_wdcCT-at-bosWC	33	4	10:00:00	9:15:00	wdcCT	1	bosWC	hold	12	NA	NA	NA	NA	NA	NA	18
2014-06-07_wdcCT-at-bosWC	34	4	9:15:00	5:51:00	bosWC	3	wdcCT	hold	12	NA	NA	NA	NA	NA	NA	19
2014-06-07_wdcCT-at-bosWC	35	4	5:51:00	3:37:00	wdcCT	3	bosWC	hold	13	NA	NA	NA	NA	NA	NA	19
2014-06-07_wdcCT-at-bosWC	36	4	3:37:00	2:29:00	bosWC	2	bosWC	break	14	NA	NA	NA	NA	NA	NA	19
2014-06-07_wdcCT-at-bosWC	37	4	2:29:00	2:18:00	bosWC	1	wdcCT	hold	14	NA	NA	NA	NA	NA	NA	20
2014-06-07_wdcCT-at-bosWC	38	4	2:18:00	1:56:00	wdcCT	1	bosWC	hold	15	NA	NA	NA	NA	NA	NA	20
2014-06-07_wdcCT-at-bosWC	39	4	1:56:00	1:38:00	bosWC	1	wdcCT	hold	15	NA	NA	NA	NA	NA	NA	21
2014-06-07_wdcCT-at-bosWC	40	4	1:38:00	0:09:00	wdcCT	3	bosWC	hold	16	NA	NA	NA	NA	NA	NA	21
2014-06-07_wdcCT-at-bosWC	41	4	0:09:00	0:00:00	bosWC	NA	NA	NA	16	NA	NA	NA	NA	NA	NA	21
2014-06-08_phlSP-at-nykRM	1	1	10:00:00	NA	nykRM	1	phlSP	hold	NA	0	NA	NA	NA	NA	1	NA
2014-06-08_phlSP-at-nykRM	2	1	NA	NA	phlSP	1	nykRM	hold	NA	1	NA	NA	NA	NA	1	NA
2014-06-08_phlSP-at-nykRM	3	1	NA	NA	nykRM	4	nykRM	break	NA	2	NA	NA	NA	NA	1	NA
2014-06-08_phlSP-at-nykRM	4	1	NA	NA	nykRM	1	phlSP	hold	NA	2	NA	NA	NA	NA	2	NA
2014-06-08_phlSP-at-nykRM	5	1	NA	NA	phlSP	6	phlSP	break	NA	2	NA	NA	NA	NA	3	NA
2014-06-08_phlSP-at-nykRM	6	1	NA	NA	phlSP	1	nykRM	hold	NA	3	NA	NA	NA	NA	3	NA
2014-06-08_phlSP-at-nykRM	7	1	NA	NA	nykRM	1	phlSP	hold	NA	3	NA	NA	NA	NA	4	NA
2014-06-08_phlSP-at-nykRM	8	1	NA	NA	phlSP	NA	NA	NA	NA	3	NA	NA	NA	NA	4	NA
2014-06-08_phlSP-at-nykRM	9	2	NA	NA	phlSP	1	nykRM	hold	NA	4	NA	NA	NA	NA	4	NA
2014-06-08_phlSP-at-nykRM	10	2	NA	NA	nykRM	2	nykRM	break	NA	5	NA	NA	NA	NA	4	NA
2014-06-08_phlSP-at-nykRM	11	2	NA	NA	nykRM	3	phlSP	hold	NA	5	NA	NA	NA	NA	5	NA
2014-06-08_phlSP-at-nykRM	12	2	NA	NA	phlSP	1	nykRM	hold	NA	6	NA	NA	NA	NA	5	NA
2014-06-08_phlSP-at-nykRM	13	2	NA	NA	nykRM	1	phlSP	hold	NA	6	NA	NA	NA	NA	6	NA
2014-06-08_phlSP-at-nykRM	14	2	NA	NA	phlSP	2	phlSP	break	NA	6	NA	NA	NA	NA	7	NA
2014-06-08_phlSP-at-nykRM	15	2	NA	NA	phlSP	2	phlSP	break	NA	6	NA	NA	NA	NA	8	NA
2014-06-08_phlSP-at-nykRM	16	2	NA	NA	phlSP	1	nykRM	hold	NA	7	NA	NA	NA	NA	8	NA
2014-06-08_phlSP-at-nykRM	17	2	NA	NA	nykRM	3	phlSP	hold	NA	7	NA	NA	NA	NA	9	NA
2014-06-08_phlSP-at-nykRM	18	2	NA	NA	phlSP	3	nykRM	hold	NA	8	NA	NA	NA	NA	9	NA
2014-06-08_phlSP-at-nykRM	19	2	NA	NA	nykRM	NA	NA	NA	NA	8	NA	NA	NA	NA	9	NA
2014-06-08_phlSP-at-nykRM	20	3	NA	NA	nykRM	2	nykRM	break	NA	9	NA	NA	NA	NA	9	NA
2014-06-08_phlSP-at-nykRM	21	3	NA	NA	nykRM	1	phlSP	hold	NA	9	NA	NA	NA	NA	10	NA
2014-06-08_phlSP-at-nykRM	22	3	NA	NA	phlSP	1	nykRM	hold	NA	10	NA	NA	NA	NA	10	NA
2014-06-08_phlSP-at-nykRM	23	3	NA	NA	nykRM	1	phlSP	hold	NA	10	NA	NA	NA	NA	11	NA
2014-06-08_phlSP-at-nykRM	24	3	NA	NA	phlSP	1	nykRM	hold	NA	11	NA	NA	NA	NA	11	NA
2014-06-08_phlSP-at-nykRM	25	3	NA	NA	nykRM	1	phlSP	hold	NA	11	NA	NA	NA	NA	12	NA
2014-06-08_phlSP-at-nykRM	26	3	NA	NA	phlSP	1	nykRM	hold	NA	12	NA	NA	NA	NA	12	NA
2014-06-08_phlSP-at-nykRM	27	3	NA	NA	nykRM	1	phlSP	hold	NA	12	NA	NA	NA	NA	13	NA
2014-06-08_phlSP-at-nykRM	28	3	NA	NA	phlSP	1	nykRM	hold	NA	13	NA	NA	NA	NA	13	NA
2014-06-08_phlSP-at-nykRM	29	3	NA	NA	nykRM	1	phlSP	hold	NA	13	NA	NA	NA	NA	14	NA
2014-06-08_phlSP-at-nykRM	30	3	NA	NA	phlSP	1	nykRM	hold	NA	14	NA	NA	NA	NA	14	NA
2014-06-08_phlSP-at-nykRM	31	3	NA	NA	nykRM	2	nykRM	break	NA	15	NA	NA	NA	NA	14	NA
2014-06-08_phlSP-at-nykRM	32	3	NA	NA	nykRM	1	phlSP	hold	NA	15	NA	NA	NA	NA	15	NA
2014-06-08_phlSP-at-nykRM	33	3	3:38:00	NA	phlSP	1	nykRM	hold	NA	16	NA	NA	NA	NA	15	NA
2014-06-08_phlSP-at-nykRM	34	3	NA	NA	nykRM	1	phlSP	hold	NA	16	NA	NA	NA	NA	16	NA
2014-06-08_phlSP-at-nykRM	35	3	NA	NA	phlSP	3	nykRM	hold	NA	17	NA	NA	NA	NA	16	NA
2014-06-08_phlSP-at-nykRM	36	3	NA	NA	nykRM	1	phlSP	hold	NA	17	NA	NA	NA	NA	17	NA
2014-06-08_phlSP-at-nykRM	37	3	NA	NA	phlSP	NA	NA	NA	NA	17	NA	NA	NA	NA	17	NA
